day,asset,close,volume
2018-06-27,ternio,0.0795069,673687
2018-06-28,ternio,0.0755897,430979
2018-06-29,ternio,0.0675926,972403
2018-06-30,ternio,0.0725378,227554
2018-07-01,ternio,0.0767061,470065
2018-07-02,ternio,0.0900502,1283610
2018-07-03,ternio,0.103278,1011000
2018-07-04,ternio,0.0888499,932193
2018-07-05,ternio,0.0805728,962210
2018-07-06,ternio,0.0865592,673255
2018-07-07,ternio,0.0781169,1613700
2018-07-08,ternio,0.0739975,3099590
2018-07-09,ternio,0.066626,3044690
2018-07-10,ternio,0.0599978,4032950
2018-07-11,ternio,0.0640528,2196730
2018-07-12,ternio,0.0654926,2550620
2018-07-13,ternio,0.0558096,2159820
2018-07-14,ternio,0.0597895,1657720
2018-07-15,ternio,0.0623141,1766740
2018-07-16,ternio,0.0654109,2607930
2018-07-17,ternio,0.0639757,2018680
2018-07-18,ternio,0.06161,2452690
2018-07-19,ternio,0.0602276,1986840
2018-07-20,ternio,0.0576685,2516200
2018-07-21,ternio,0.0581059,2252300
2018-07-22,ternio,0.0556851,2068860
2018-07-23,ternio,0.051663,1886270
2018-07-24,ternio,0.0447371,1922430
2018-07-25,ternio,0.0491006,1741000
2018-07-26,ternio,0.0471631,1977930
2018-07-27,ternio,0.0452146,1723440
2018-07-28,ternio,0.0501955,1697930
2018-07-29,ternio,0.052401,2510380
2018-07-30,ternio,0.0499491,3048110
2018-07-31,ternio,0.0441133,2242.29
2018-08-01,ternio,0.0413544,4035.86
2018-08-02,ternio,0.0415726,10433.5
2018-08-03,ternio,0.0375857,4451.33
2018-08-04,ternio,0.0361985,1880.11
2018-08-05,ternio,0.0386625,1968.22
2018-08-06,ternio,0.0327397,5695.23
2018-08-07,ternio,0.0303493,17816.3
2018-08-08,ternio,0.0218213,3110.76
2018-08-09,ternio,0.0217308,12886.2
2018-08-10,ternio,0.0205046,1386.78
2018-08-11,ternio,0.019911,248.151
2018-08-12,ternio,0.0208828,2332.13
2018-08-13,ternio,0.0193185,1422.95
2018-08-14,ternio,0.0202056,1747.28
2018-08-15,ternio,0.0246987,8374.08
2018-08-16,ternio,0.028657,4757.69
2018-08-17,ternio,0.0309858,10713.5
2018-08-18,ternio,0.0417405,23146.9
2018-08-19,ternio,0.0360586,23656.2
2018-08-20,ternio,0.0383038,4816.2
2018-08-21,ternio,0.0369503,7177.4
2018-08-22,ternio,0.0354117,8249.27
2018-08-23,ternio,0.0309706,12296.9
2018-08-24,ternio,0.031032,12396.8
2018-08-25,ternio,0.029154,2011.14
2018-08-26,ternio,0.0334689,60581.9
2018-08-27,ternio,0.0338674,13062.2
2018-08-28,ternio,0.0187775,15123.4
2018-08-29,ternio,0.0269595,19717.8
2018-08-30,ternio,0.0310549,8322.68
2018-08-31,ternio,0.0256331,9789.91
2018-09-01,ternio,0.0319514,4462.55
2018-09-02,ternio,0.029253,2902.69
2018-09-03,ternio,0.0264999,1089.76
2018-09-04,ternio,0.0284694,3108.08
2018-09-05,ternio,0.022336,14949.8
2018-09-06,ternio,0.0248744,2711.96
2018-09-07,ternio,0.0226543,3335.23
2018-09-08,ternio,0.0212776,50.2359
2018-09-09,ternio,0.0191955,4578.28
2018-09-10,ternio,0.0191022,446.371
2018-09-11,ternio,0.0192295,492.814
2018-09-12,ternio,0.0190434,7620.56
2018-09-13,ternio,0.0215366,3396.57
2018-09-14,ternio,0.024526,6905.77
2018-09-15,ternio,0.0283322,12370.3
2018-09-16,ternio,0.022827,12671.3
2018-09-17,ternio,0.0243488,1963.84
2018-09-18,ternio,0.0258457,2260.19
2018-09-19,ternio,0.0247544,7843.95
2018-09-20,ternio,0.0213099,21834.8
2018-09-21,ternio,0.0294866,2029.36
2018-09-22,ternio,0.0283108,2841.36
2018-09-23,ternio,0.0272046,1485.18
2018-09-24,ternio,0.0258271,2623.93
2018-09-25,ternio,0.0239929,1708.52
2018-09-26,ternio,0.0226914,1779.92
2018-09-27,ternio,0.0220608,2367.54
2018-09-28,ternio,0.0229785,1113.47
2018-09-29,ternio,0.0243772,1096.42
2018-09-30,ternio,0.0220794,2025.34
2018-10-01,ternio,0.0208814,2240.35
2018-10-02,ternio,0.0216516,3796.07
2018-10-03,ternio,0.0210482,2329.57
2018-10-04,ternio,0.0212116,354.363
