day,asset,close,volume
2017-07-24,pillar,0.0744395,101274
2017-07-25,pillar,0.0687141,113050
2017-07-26,pillar,0.0578896,77564.1015625
2017-07-27,pillar,0.0583958,52563
2017-07-28,pillar,0.0523175,71573.203125
2017-07-29,pillar,0.059725,84026.3984375
2017-07-30,pillar,0.0497721,48348.3984375
2017-07-31,pillar,0.050284,56072.69921875
2017-08-01,pillar,0.0543695,59912.3984375
2017-08-02,pillar,0.0520833,72227.6015625
2017-08-03,pillar,0.0500273,56625.3984375
2017-08-04,pillar,0.0514935,73047.203125
2017-08-05,pillar,0.0510475,80107
2017-08-06,pillar,0.0498149,66149.5
2017-08-07,pillar,0.0520277,100981
2017-08-08,pillar,0.0569821,68132.203125
2017-08-09,pillar,0.0535764,49864.19921875
2017-08-10,pillar,0.0538854,75811.703125
2017-08-11,pillar,0.0851664,203012
2017-08-12,pillar,0.103991,322230
2017-08-13,pillar,0.117927,139098
2017-08-14,pillar,0.128432,267266
2017-08-15,pillar,0.123949,205990
2017-08-16,pillar,0.142882,276999
2017-08-17,pillar,0.186072,474601
2017-08-18,pillar,0.145641,260667
2017-08-19,pillar,0.161166,277847
2017-08-20,pillar,0.149056,219065
2017-08-21,pillar,0.125976,137356
2017-08-22,pillar,0.12695,110081
2017-08-23,pillar,0.133264,177187
2017-08-24,pillar,0.128459,320921
2017-08-25,pillar,0.121537,114688
2017-08-26,pillar,0.121859,98619.5
2017-08-27,pillar,0.116424,101704
2017-08-28,pillar,0.105887,157062
2017-08-29,pillar,0.121087,54833.8984375
2017-08-30,pillar,0.10199,202993
2017-08-31,pillar,0.0950037,86130.5
2017-09-01,pillar,0.0850993,169899
2017-09-02,pillar,0.0887549,85950
2017-09-03,pillar,0.0948621,71286.296875
2017-09-04,pillar,0.089812,75432.6015625
2017-09-05,pillar,0.0953597,66921.1015625
2017-09-06,pillar,0.0961499,57945.1015625
2017-09-07,pillar,0.0970212,78714
2017-09-08,pillar,0.0840785,48027.3984375
2017-09-09,pillar,0.0831078,36948.19921875
2017-09-10,pillar,0.079368,23176.400390625
2017-09-11,pillar,0.0846031,49632.8984375
2017-09-12,pillar,0.077642,33373.69921875
2017-09-13,pillar,0.0741504,67254.1015625
2017-09-14,pillar,0.0618837,37394.30078125
2017-09-15,pillar,0.0761261,95561.8984375
2017-09-16,pillar,0.0737361,185929
2017-09-17,pillar,0.0864619,138786
2017-09-18,pillar,0.0818403,93452.6015625
2017-09-19,pillar,0.0715895,38782.1015625
2017-09-20,pillar,0.078044,60382.3984375
2017-09-21,pillar,0.075652,63339.19921875
2017-09-22,pillar,0.0687867,82644.296875
2017-09-23,pillar,0.0731392,27388.099609375
2017-09-24,pillar,0.0702159,20749.5
2017-09-25,pillar,0.0686085,14086.7998046875
2017-09-26,pillar,0.0617685,45940.8984375
2017-09-27,pillar,0.066787,34325.69921875
2017-09-28,pillar,0.0721761,36131.30078125
2017-09-29,pillar,0.0590868,44375.3984375
2017-09-30,pillar,0.0844333,76815.6015625
2017-10-01,pillar,0.0638005,25408.099609375
2017-10-02,pillar,0.0635105,36215.6015625
2017-10-03,pillar,0.0623253,20403.30078125
2017-10-04,pillar,0.0568988,39581
2017-10-05,pillar,0.064419,45214.5
2017-10-06,pillar,0.0714258,22993.19921875
2017-10-07,pillar,0.0597265,30282.5
2017-10-08,pillar,0.0521765,24932.69921875
2017-10-09,pillar,0.0491259,49959.69921875
2017-10-10,pillar,0.0591313,27423.099609375
2017-10-11,pillar,0.0631249,11638.5
2017-10-12,pillar,0.0673673,45905.8984375
2017-10-13,pillar,0.0690704,38435
2017-10-14,pillar,0.0739953,45127.5
2017-10-15,pillar,0.0687952,36404.6015625
2017-10-16,pillar,0.0672143,39660.19921875
2017-10-17,pillar,0.0794407,38650.19921875
2017-10-18,pillar,0.0909162,231800
2017-10-19,pillar,0.101111,259554
2017-10-20,pillar,0.0960207,115520
2017-10-21,pillar,0.0991338,86527.6015625
2017-10-22,pillar,0.116373,117778
2017-10-23,pillar,0.116745,146622
2017-10-24,pillar,0.135754,328981
2017-10-25,pillar,0.143828,284565
2017-10-26,pillar,0.132591,141154
2017-10-27,pillar,0.0920104,178147
2017-10-28,pillar,0.108655,122933
2017-10-29,pillar,0.118769,115963
2017-10-30,pillar,0.1249,119875
2017-10-31,pillar,0.119657,121233
2017-11-01,pillar,0.106133,98918.6015625
2017-11-02,pillar,0.0975707,97010.796875
2017-11-03,pillar,0.10467,84289.1015625
2017-11-04,pillar,0.101393,97721.6015625
2017-11-05,pillar,0.109606,68062.8984375
2017-11-06,pillar,0.104862,86841.203125
2017-11-07,pillar,0.0997825,166743
2017-11-08,pillar,0.104443,257679
2017-11-09,pillar,0.117805,120330
2017-11-10,pillar,0.118369,99091.296875
2017-11-11,pillar,0.121667,144006
2017-11-12,pillar,0.109007,115560
2017-11-13,pillar,0.13283,439908
2017-11-14,pillar,0.152392,466356
2017-11-15,pillar,0.17997,725580
2017-11-16,pillar,0.188299,587424
2017-11-17,pillar,0.189652,339417
2017-11-18,pillar,0.191701,452925
2017-11-19,pillar,0.16852,480040
2017-11-20,pillar,0.164754,288399
2017-11-21,pillar,0.164694,337132
2017-11-22,pillar,0.169468,161168
2017-11-23,pillar,0.162086,260091
2017-11-24,pillar,0.180208,82109.5
2017-11-25,pillar,0.169658,186689
2017-11-26,pillar,0.168649,351047
2017-11-27,pillar,0.165812,259306
2017-11-28,pillar,0.145889,325773
2017-11-29,pillar,0.136028,279455
2017-11-30,pillar,0.161477,274787
2017-12-01,pillar,0.172735,189053
2017-12-02,pillar,0.169314,142842
2017-12-03,pillar,0.167979,186638
2017-12-04,pillar,0.164176,232450
2017-12-05,pillar,0.162352,82202.6015625
2017-12-06,pillar,0.148063,75833.5
2017-12-07,pillar,0.158477,143130
2017-12-08,pillar,0.16493,180837
2017-12-09,pillar,0.148137,260968
2017-12-10,pillar,0.154559,126657
2017-12-11,pillar,0.166768,143139
2017-12-12,pillar,0.183006,369905
2017-12-13,pillar,0.228597,385709
2017-12-14,pillar,0.267662,323074
2017-12-15,pillar,0.230503,473812
2017-12-16,pillar,0.220259,510934
2017-12-17,pillar,0.225605,383900
2017-12-18,pillar,0.317027,689143
2017-12-19,pillar,0.284503,769717
2017-12-20,pillar,0.283589,453784
2017-12-21,pillar,0.245095,156257
2017-12-22,pillar,0.24478,304298
2017-12-23,pillar,0.269202,388449
2017-12-24,pillar,0.291871,345858
2017-12-25,pillar,0.308255,226605
2017-12-26,pillar,0.338771,138123
2017-12-27,pillar,0.322756,230634
2017-12-28,pillar,0.299759,183218
2017-12-29,pillar,0.305669,184333
2017-12-30,pillar,0.29971,188393
2017-12-31,pillar,0.331897,303366
2018-01-01,pillar,0.322005,147422
2018-01-02,pillar,0.492384,678610
2018-01-03,pillar,0.510634,590300
2018-01-04,pillar,0.568028,277773
2018-01-05,pillar,0.649797,351018
2018-01-06,pillar,0.708784,448811
2018-01-07,pillar,1.1459,1319540
2018-01-08,pillar,1.31586,1589930
2018-01-09,pillar,1.31309,1194810
2018-01-10,pillar,1.0785,886854
2018-01-11,pillar,1.13356,752379
2018-01-12,pillar,1.19074,846392
2018-01-13,pillar,1.30373,757065
2018-01-14,pillar,1.18885,416024
2018-01-15,pillar,1.11679,467739
2018-01-16,pillar,0.814632,573750
2018-01-17,pillar,0.862199,389818
2018-01-18,pillar,0.976697,568577
2018-01-19,pillar,0.882578,403778
2018-01-20,pillar,1.13448,993625
2018-01-21,pillar,1.03367,1456410
2018-01-22,pillar,0.964042,1240980
2018-01-23,pillar,1.03173,737170
2018-01-24,pillar,1.09742,603654
2018-01-25,pillar,1.05,429998
2018-01-26,pillar,1.08647,527150
2018-01-27,pillar,1.12138,3061650
2018-01-28,pillar,1.23393,2052550
2018-01-29,pillar,1.55327,2720330
2018-01-30,pillar,1.31493,3011340
2018-01-31,pillar,1.56118,1431320
2018-02-01,pillar,1.50822,1305110
2018-02-02,pillar,1.3904,1454710
2018-02-03,pillar,1.4463,1001770
2018-02-04,pillar,1.23813,515122
2018-02-05,pillar,0.946087,596525
2018-02-06,pillar,1.41239,2294620
2018-02-07,pillar,1.29043,915427
2018-02-08,pillar,1.38029,473318
2018-02-09,pillar,1.31415,374677
2018-02-10,pillar,1.15035,656584
2018-02-11,pillar,1.20228,575856
2018-02-12,pillar,1.15474,375165
2018-02-13,pillar,1.1825,207168
2018-02-14,pillar,1.38787,495121
2018-02-15,pillar,1.3978,399171
2018-02-16,pillar,1.38315,336611
2018-02-17,pillar,1.34904,444128
2018-02-18,pillar,1.14743,244821
2018-02-19,pillar,1.12423,317946
2018-02-20,pillar,1.05001,526369
2018-02-21,pillar,1.02037,514576
2018-02-22,pillar,0.935152,214097
2018-02-23,pillar,0.980493,344173
2018-02-24,pillar,0.92382,178630
2018-02-25,pillar,0.836407,359595
2018-02-26,pillar,0.835631,603178
2018-02-27,pillar,0.880907,306025
2018-02-28,pillar,0.752577,369552
2018-03-01,pillar,0.746585,422113
2018-03-02,pillar,0.706875,276418
2018-03-03,pillar,0.803187,576656
2018-03-04,pillar,0.797178,394421
2018-03-05,pillar,0.749873,351395
2018-03-06,pillar,0.729908,252459
2018-03-07,pillar,0.646736,505456
2018-03-08,pillar,0.566631,433126
2018-03-09,pillar,0.564299,239805
2018-03-10,pillar,0.558722,374852
2018-03-11,pillar,0.624078,192124
2018-03-12,pillar,0.569539,70869.703125
2018-03-13,pillar,0.544695,91734.3984375
2018-03-14,pillar,0.469556,94808.8984375
2018-03-15,pillar,0.48595,109140
2018-03-16,pillar,0.478657,76804.8984375
2018-03-17,pillar,0.417716,115412
2018-03-18,pillar,0.374376,270249
2018-03-19,pillar,0.446888,182399
2018-03-20,pillar,0.44077,127493
2018-03-21,pillar,0.444856,86666.5
2018-03-22,pillar,0.424354,69743.1015625
2018-03-23,pillar,0.417239,63242.80078125
2018-03-24,pillar,0.414901,74382
2018-03-25,pillar,0.428995,48002.80078125
2018-03-26,pillar,0.408103,100223
2018-03-27,pillar,0.377447,72644.3984375
2018-03-28,pillar,0.380915,67438.796875
2018-03-29,pillar,0.339709,65087.3984375
2018-03-30,pillar,0.31715,88117.203125
2018-03-31,pillar,0.338732,48967.8984375
